City,Zone,Speciality,Position,Price_3M,Price_6M,Price_12M,Total Slots,Available Slots
Pune,Bibvewadi,Urologist,1,13200,13200,13200,1,0
Pune,Bibvewadi,Urologist,6,9450,6300,6300,1,1
Pune,Bibvewadi,ENT,1,9900,9900,9900,2,1
Pune,Bibvewadi,ENT,6,5250,4725,4725,2,2
Pune,Bibvewadi,General Dentistry,1,34100,10450,10450,1,0
Pune,Bibvewadi,General Dentistry,6,25300,5225,5225,1,0
Pune,Bibvewadi,Pulmonologist,1,5000,4500,4500,5,5
Pune,Bibvewadi,Pulmonologist,6,5000,2250,2250,5,5
Pune,Bibvewadi,Cardiologist,1,10000,5200,5200,1,0
Pune,Bibvewadi,Cardiologist,6,9000,2600,2600,1,1
Pune,Bibvewadi,General Psychiatry,1,19950,18900,18900,1,0
Pune,Bibvewadi,General Psychiatry,6,14700,9450,9450,1,1
Pune,Bibvewadi,General Gynecology,1,30000,30000,30000,1,0
Pune,Bibvewadi,General Gynecology,6,26250,15225,15225,1,0
Pune,Bibvewadi,General Alt Medicine,1,6000,2000,2000,1,1
Pune,Bibvewadi,General Alt Medicine,6,5000,2000,2000,1,1
Pune,Bibvewadi,General Pediatrics,1,9450,2100,2100,1,1
Pune,Bibvewadi,General Pediatrics,6,8400,2100,2100,1,1
Pune,Bibvewadi,General Ophthalmology,1,17600,11000,11000,1,0
Pune,Bibvewadi,General Ophthalmology,6,12600,5250,5250,1,1
Pune,Bibvewadi,Orthopaedics,1,21000,17535,17535,1,0
Pune,Bibvewadi,Orthopaedics,6,11550,8768,8768,1,1
Pune,Bibvewadi,Homeopathy,1,3000,2000,2000,1,1
Pune,Bibvewadi,Homeopathy,6,3150,2100,2100,1,1
Pune,Karve nagar,General Dermatology,1,17600,2200,2200,1,0
Pune,Karve nagar,General Dermatology,6,12600,2100,2100,1,0
Pune,Karve nagar,Neurologist,1,8400,2100,2100,1,1
Pune,Karve nagar,Neurologist,6,6300,2100,2100,1,1
Pune,Karve nagar,Sexologist,1,8400,2100,2100,1,0
Pune,Karve nagar,Sexologist,6,6300,2100,2100,1,0
Pune,Karve nagar,Physiotherapist,1,5250,3360,3360,1,1
Pune,Karve nagar,Physiotherapist,6,3150,2100,2100,1,1
Pune,Karve nagar,Dietitian,1,5000,2000,2000,1,1
Pune,Karve nagar,Dietitian,6,3000,2000,2000,1,1
Pune,Karve nagar,Endocrinologist,1,3000,2000,2000,1,1
Pune,Karve nagar,Endocrinologist,6,3000,2000,2000,1,1
Pune,Karve nagar,Gastroenterologist,1,15400,2200,2200,1,0
Pune,Karve nagar,Gastroenterologist,6,11550,2100,2100,1,1
Pune,Karve nagar,General Physician,1,6300,2100,2100,1,1
Pune,Karve nagar,General Physician,6,3150,2100,2100,1,1
Pune,Karve nagar,Urologist,1,11550,6983,6983,1,0
Pune,Karve nagar,Urologist,6,9000,2000,2000,1,1
Pune,Karve nagar,ENT,1,9900,2200,2200,1,0
Pune,Karve nagar,ENT,6,5250,2100,2100,1,1
Pune,Karve nagar,General Dentistry,1,30800,9240,9240,3,0
Pune,Karve nagar,General Dentistry,6,24200,4620,4620,1,0
Pune,Karve nagar,Pulmonologist,1,3000,2000,2000,1,1
Pune,Karve nagar,Pulmonologist,6,3000,2000,2000,1,1
Pune,Karve nagar,Cardiologist,1,8400,3465,3465,1,0
Pune,Karve nagar,Cardiologist,6,6000,2000,2000,1,1
Pune,Karve nagar,General Psychiatry,1,11550,2100,2100,1,0
Pune,Karve nagar,General Psychiatry,6,9450,2100,2100,1,1
Pune,Karve nagar,General Gynecology,1,34100,32340,32340,2,0
Pune,Karve nagar,General Gynecology,6,24150,15435,15435,1,0
Pune,Karve nagar,General Alt Medicine,1,6300,2100,2100,1,0
Pune,Karve nagar,General Alt Medicine,6,5000,2000,2000,1,0
Pune,Karve nagar,General Pediatrics,1,8400,2100,2100,1,1
Pune,Karve nagar,General Pediatrics,6,5250,2100,2100,1,1
Pune,Karve nagar,General Ophthalmology,1,11550,2100,2100,1,0
Pune,Karve nagar,General Ophthalmology,6,9000,2000,2000,1,1
Pune,Karve nagar,Orthopaedics,1,12600,7560,7560,1,1
Pune,Karve nagar,Orthopaedics,6,6300,3780,3780,1,1
Pune,Karve nagar,Homeopathy,1,5250,2100,2100,1,0
Pune,Karve nagar,Homeopathy,6,3000,2000,2000,1,1
Pune,Talegaon,General Gynecology,1,6300,2100,2100,1,1
Pune,Talegaon,General Gynecology,6,5000,2000,2000,1,1
Pune,Talegaon,General Ophthalmology,1,8400,2100,2100,1,0
Pune,Talegaon,General Ophthalmology,6,6000,2000,2000,1,1
Pune,Aundh,General Dermatology,1,39600,50600,50600,2,0
Pune,Aundh,General Dermatology,6,29400,24150,24150,2,2
Pune,Aundh,Neurologist,1,9450,9450,9450,6,6
Pune,Aundh,Neurologist,6,8400,4725,4725,6,6
Pune,Aundh,Sexologist,1,27500,2200,2200,1,0
Pune,Aundh,Sexologist,6,20900,2200,2200,1,0
Pune,Aundh,Physiotherapist,1,8400,7875,7875,1,1
Pune,Aundh,Physiotherapist,6,5250,3938,3938,2,1
Pune,Aundh,Hair Transplant,1,11550,2100,2100,1,0
Pune,Aundh,Hair Transplant,6,9000,2000,2000,1,1
Pune,Aundh,Dietitian,1,5000,2000,2000,1,0
Pune,Aundh,Dietitian,6,5000,2000,2000,1,1
Pune,Aundh,Endocrinologist,1,6300,2100,2100,1,1
Pune,Aundh,Endocrinologist,6,3150,2100,2100,1,1
Pune,Aundh,Gastroenterologist,1,13200,13200,13200,2,0
Pune,Aundh,Gastroenterologist,6,9450,6300,6300,6,6
Pune,Aundh,General Physician,1,9450,9450,9450,3,2
Pune,Aundh,General Physician,6,5250,4725,4725,3,3
Pune,Aundh,Urologist,1,9450,9450,9450,6,5
Pune,Aundh,Urologist,6,5250,4725,4725,6,6
Pune,Aundh,ENT,1,14700,14175,14175,5,4
Pune,Aundh,ENT,6,8400,7088,7088,5,5
Pune,Aundh,General Dentistry,1,34100,28765,28765,2,0
Pune,Aundh,General Dentistry,6,25300,14383,14383,2,0
Pune,Aundh,Oncologist,1,8400,2100,2100,1,0
Pune,Aundh,Oncologist,6,5000,2000,2000,1,1
Pune,Aundh,Cosmetic/Plastic Surgeon,1,6000,2000,2000,1,1
Pune,Aundh,Cosmetic/Plastic Surgeon,6,5000,2000,2000,1,1
Pune,Aundh,Pulmonologist,1,5250,2100,2100,1,0
Pune,Aundh,Pulmonologist,6,5000,2000,2000,1,1
Pune,Aundh,Cardiologist,1,13200,13200,13200,6,0
Pune,Aundh,Cardiologist,6,9450,6300,6300,6,5
Pune,Aundh,General Surgeon,1,5000,4500,4500,6,6
Pune,Aundh,General Surgeon,6,3000,2250,2250,6,6
Pune,Aundh,General Psychiatry,1,27500,35200,35200,2,0
Pune,Aundh,General Psychiatry,6,19950,16800,16800,2,2
Pune,Aundh,General Gynecology,1,42900,45375,45375,2,0
Pune,Aundh,General Gynecology,6,31900,22688,22688,2,0
Pune,Aundh,General Alt Medicine,1,6600,2200,2200,1,0
Pune,Aundh,General Alt Medicine,6,5500,2200,2200,1,0
Pune,Aundh,General Pediatrics,1,20000,6825,6825,1,1
Pune,Aundh,General Pediatrics,6,16800,3413,3413,1,1
Pune,Aundh,General Ophthalmology,1,20900,26400,26400,2,0
Pune,Aundh,General Ophthalmology,6,15400,13200,13200,2,1
Pune,Aundh,Orthopaedics,1,27500,35200,35200,3,1
Pune,Aundh,Orthopaedics,6,19950,16800,16800,3,3
Pune,Aundh,Homeopathy,1,6000,2100,2100,1,1
Pune,Aundh,Homeopathy,6,5000,2000,2000,1,1
Pune,Ambegaon,General Dentistry,1,6000,2000,2000,1,0
Pune,Ambegaon,General Dentistry,6,5000,2000,2000,1,1
Pune,Ambegaon,General Gynecology,1,6300,2100,2100,1,1
Pune,Ambegaon,General Gynecology,6,5000,2000,2000,1,1
Purnia,Purnia-Cityinventory,General Physician,1,3135,2090,2090,1,1
Purnia,Purnia-Cityinventory,General Physician,6,3135,2090,2090,1,1
Raigad,Raigad-Cityinventory,Homeopathy,1,3000,2000,2000,1,1
Raigad,Raigad-Cityinventory,Homeopathy,6,3000,2000,2000,1,1
Raipur,Raipur-Cityinventory,General Dermatology,1,5450,2180,2180,1,1
Raipur,Raipur-Cityinventory,General Dermatology,6,3135,2090,2090,1,1
Raipur,Raipur-Cityinventory,Neurologist,1,8360,2090,2090,1,1
Raipur,Raipur-Cityinventory,Neurologist,6,5225,2090,2090,1,1
Raipur,Raipur-Cityinventory,Sexologist,1,3270,2180,2180,1,1
Raipur,Raipur-Cityinventory,Sexologist,6,3135,2090,2090,1,1
Raipur,Raipur-Cityinventory,Physiotherapist,1,3135,2090,2090,1,1
Raipur,Raipur-Cityinventory,Physiotherapist,6,3135,2090,2090,1,1
Raipur,Raipur-Cityinventory,Hair Transplant,1,11495,2090,2090,1,0
Raipur,Raipur-Cityinventory,Hair Transplant,6,6270,2090,2090,1,1
Raipur,Raipur-Cityinventory,Endocrinologist,1,3135,2090,2090,1,1
Raipur,Raipur-Cityinventory,Endocrinologist,6,3135,2090,2090,1,1
Raipur,Raipur-Cityinventory,Gastroenterologist,1,3135,2090,2090,1,1
Raipur,Raipur-Cityinventory,Gastroenterologist,6,3135,2090,2090,1,1
Raipur,Raipur-Cityinventory,General Physician,1,3135,2090,2090,1,1
Raipur,Raipur-Cityinventory,General Physician,6,3135,2090,2090,1,1
Raipur,Raipur-Cityinventory,Urologist,1,8360,2090,2090,1,1
Raipur,Raipur-Cityinventory,Urologist,6,5225,2090,2090,1,1
Raipur,Raipur-Cityinventory,ENT,1,3270,2180,2180,1,0
Raipur,Raipur-Cityinventory,ENT,6,3135,2090,2090,1,1
Raipur,Raipur-Cityinventory,General Dentistry,1,6540,6540,6540,5,0
Raipur,Raipur-Cityinventory,General Dentistry,6,5450,3270,3270,1,1
Raipur,Raipur-Cityinventory,Oncologist,1,3000,2000,2000,1,0
Raipur,Raipur-Cityinventory,Oncologist,6,3000,2000,2000,1,1
Raipur,Raipur-Cityinventory,Cosmetic/Plastic Surgeon,1,17765,5539,5539,1,1
Raipur,Raipur-Cityinventory,Cosmetic/Plastic Surgeon,6,9405,2769,2769,1,1
Raipur,Raipur-Cityinventory,Pulmonologist,1,3000,2000,2000,1,1
Raipur,Raipur-Cityinventory,Pulmonologist,6,3000,2000,2000,1,1
Raipur,Raipur-Cityinventory,Cardiologist,1,3135,2090,2090,1,1
Raipur,Raipur-Cityinventory,Cardiologist,6,3135,2090,2090,1,1
Raipur,Raipur-Cityinventory,General Surgeon,1,3135,3135,3135,3,2
Raipur,Raipur-Cityinventory,General Surgeon,6,3135,2090,2090,3,3
Raipur,Raipur-Cityinventory,General Psychiatry,1,5225,2090,2090,1,0
Raipur,Raipur-Cityinventory,General Psychiatry,6,3135,2090,2090,1,1
Raipur,Raipur-Cityinventory,General Gynecology,1,8720,8175,8175,1,1
Raipur,Raipur-Cityinventory,General Gynecology,6,6270,3919,3919,1,1
Raipur,Raipur-Cityinventory,General Alt Medicine,1,3135,2090,2090,1,1
Raipur,Raipur-Cityinventory,General Alt Medicine,6,3135,2090,2090,1,1
Raipur,Raipur-Cityinventory,General Pediatrics,1,3270,2180,2180,1,1
Raipur,Raipur-Cityinventory,General Pediatrics,6,3135,2090,2090,1,1
Raipur,Raipur-Cityinventory,General Ophthalmology,1,6270,2090,2090,1,1
Raipur,Raipur-Cityinventory,General Ophthalmology,6,3135,2090,2090,1,1
Raipur,Raipur-Cityinventory,Orthopaedics,1,9405,5330,5330,1,1
Raipur,Raipur-Cityinventory,Orthopaedics,6,5225,2665,2665,1,1
Raipur,Raipur-Cityinventory,Homeopathy,1,3135,2090,2090,1,1
Raipur,Raipur-Cityinventory,Homeopathy,6,3135,2090,2090,1,1
Rajahmundry,Rajahmundry-Cityinventory,General Dermatology,1,3135,2090,2090,1,1
Rajahmundry,Rajahmundry-Cityinventory,General Dermatology,6,3135,2090,2090,1,1
Rajahmundry,Rajahmundry-Cityinventory,Gastroenterologist,1,3000,2000,2000,1,1
Rajahmundry,Rajahmundry-Cityinventory,Gastroenterologist,6,3000,2000,2000,1,1
Rajahmundry,Rajahmundry-Cityinventory,General Physician,1,3135,2090,2090,1,1
Rajahmundry,Rajahmundry-Cityinventory,General Physician,6,3135,2090,2090,1,1
Rajahmundry,Rajahmundry-Cityinventory,ENT,1,3000,2000,2000,1,1
Rajahmundry,Rajahmundry-Cityinventory,ENT,6,3000,2000,2000,1,1
Rajahmundry,Rajahmundry-Cityinventory,General Dentistry,1,3000,2000,2000,1,0
Rajahmundry,Rajahmundry-Cityinventory,General Dentistry,6,3000,2000,2000,1,1
Rajahmundry,Rajahmundry-Cityinventory,Orthopaedics,1,3135,2090,2090,1,1
Rajahmundry,Rajahmundry-Cityinventory,Orthopaedics,6,3135,2090,2090,1,1
Rajkot,Rajkot-Cityinventory,General Dermatology,1,3270,2180,2180,1,1
Rajkot,Rajkot-Cityinventory,General Dermatology,6,3135,2090,2090,1,1
Rajkot,Rajkot-Cityinventory,Sexologist,1,3135,2090,2090,1,1
Rajkot,Rajkot-Cityinventory,Sexologist,6,3135,2090,2090,1,1
Rajkot,Rajkot-Cityinventory,Physiotherapist,1,3000,2000,2000,1,1
Rajkot,Rajkot-Cityinventory,Physiotherapist,6,3000,2000,2000,1,1
Rajkot,Rajkot-Cityinventory,Gastroenterologist,1,5225,2090,2090,1,1
Rajkot,Rajkot-Cityinventory,Gastroenterologist,6,3135,2090,2090,1,1
Rajkot,Rajkot-Cityinventory,General Physician,1,3135,2090,2090,1,1
Rajkot,Rajkot-Cityinventory,General Physician,6,3135,2090,2090,1,1
Rajkot,Rajkot-Cityinventory,ENT,1,3135,2090,2090,1,1
Rajkot,Rajkot-Cityinventory,ENT,6,3135,2090,2090,1,1
Rajkot,Rajkot-Cityinventory,General Dentistry,1,3135,2090,2090,1,1
Rajkot,Rajkot-Cityinventory,General Dentistry,6,3135,2090,2090,1,1
Rajkot,Rajkot-Cityinventory,Cosmetic/Plastic Surgeon,1,3000,2000,2000,1,1
Rajkot,Rajkot-Cityinventory,Cosmetic/Plastic Surgeon,6,3000,2000,2000,1,1
Rajkot,Rajkot-Cityinventory,Cardiologist,1,3000,2000,2000,1,1
Rajkot,Rajkot-Cityinventory,Cardiologist,6,3000,2000,2000,1,1
Rajkot,Rajkot-Cityinventory,General Psychiatry,1,3135,2090,2090,1,1
Rajkot,Rajkot-Cityinventory,General Psychiatry,6,3135,2090,2090,1,1
Rajkot,Rajkot-Cityinventory,General Gynecology,1,6270,2090,2090,1,1
Rajkot,Rajkot-Cityinventory,General Gynecology,6,3135,2090,2090,1,1
Rajkot,Rajkot-Cityinventory,General Alt Medicine,1,3135,2090,2090,1,1
Rajkot,Rajkot-Cityinventory,General Alt Medicine,6,3135,2090,2090,1,1
Rajkot,Rajkot-Cityinventory,General Pediatrics,1,3135,2090,2090,1,1
Rajkot,Rajkot-Cityinventory,General Pediatrics,6,3135,2090,2090,1,1
Rajkot,Rajkot-Cityinventory,General Ophthalmology,1,3000,2000,2000,1,1
Rajkot,Rajkot-Cityinventory,General Ophthalmology,6,3000,2000,2000,1,1
Rajkot,Rajkot-Cityinventory,Orthopaedics,1,6270,2090,2090,1,1
Rajkot,Rajkot-Cityinventory,Orthopaedics,6,3135,2090,2090,1,1
Rajkot,Rajkot-Cityinventory,Homeopathy,1,3000,2000,2000,1,1
Rajkot,Rajkot-Cityinventory,Homeopathy,6,3000,2000,2000,1,1
Ranchi,Ranchi-Cityinventory,General Dermatology,1,3135,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,General Dermatology,6,3135,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,Neurologist,1,3135,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,Neurologist,6,3135,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,Sexologist,1,3135,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,Sexologist,6,3135,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,Physiotherapist,1,3135,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,Physiotherapist,6,3135,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,Hair Transplant,1,8360,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,Hair Transplant,6,5225,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,Endocrinologist,1,3135,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,Endocrinologist,6,3135,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,Gastroenterologist,1,9405,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,Gastroenterologist,6,5225,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,General Physician,1,3135,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,General Physician,6,3135,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,Urologist,1,6270,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,Urologist,6,3135,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,ENT,1,5225,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,ENT,6,3135,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,General Dentistry,1,11990,6322,6322,1,0
Ranchi,Ranchi-Cityinventory,General Dentistry,6,9405,3031,3031,1,1
Ranchi,Ranchi-Cityinventory,Oncologist,1,3000,2000,2000,1,1
Ranchi,Ranchi-Cityinventory,Oncologist,6,3000,2000,2000,1,1
Ranchi,Ranchi-Cityinventory,Cosmetic/Plastic Surgeon,1,12540,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,Cosmetic/Plastic Surgeon,6,6270,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,Pulmonologist,1,3000,2000,2000,1,1
Ranchi,Ranchi-Cityinventory,Pulmonologist,6,3000,2000,2000,1,1
Ranchi,Ranchi-Cityinventory,Cardiologist,1,5225,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,Cardiologist,6,3135,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,General Surgeon,1,6270,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,General Surgeon,6,3135,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,General Psychiatry,1,3270,2180,2180,1,1
Ranchi,Ranchi-Cityinventory,General Psychiatry,6,3135,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,General Gynecology,1,12540,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,General Gynecology,6,6270,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,General Alt Medicine,1,3135,2613,2613,1,1
Ranchi,Ranchi-Cityinventory,General Alt Medicine,6,3135,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,General Pediatrics,1,3135,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,General Pediatrics,6,3135,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,General Ophthalmology,1,11495,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,General Ophthalmology,6,6270,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,Orthopaedics,1,19855,2090,2090,1,1
Ranchi,Ranchi-Cityinventory,Orthopaedics,6,9405,2090,2090,1,1
Ranchi,Ranchi,General Dermatology,1,3135,2090,2090,1,1
Ranchi,Ranchi,General Dermatology,6,3135,2090,2090,1,1
Ranchi,Ranchi,Neurologist,6,3000,2000,2000,1,1
Ranchi,Ranchi,General Physician,1,3270,2180,2180,1,1
Ranchi,Ranchi,General Physician,6,3135,2090,2090,1,1
Ranchi,Ranchi,ENT,6,3135,2090,2090,1,1
Ranchi,Ranchi,General Dentistry,1,3270,3270,3270,2,1
Ranchi,Ranchi,General Dentistry,6,3135,2090,2090,2,2
Ranchi,Ranchi,General Gynecology,1,6270,2090,2090,1,1
Ranchi,Ranchi,General Gynecology,6,3135,2090,2090,1,1
Ranchi,Ranchi,General Pediatrics,1,3000,2000,2000,1,1
Ranchi,Ranchi,General Pediatrics,6,3000,2000,2000,1,1
Ranchi,Ranchi,General Ophthalmology,1,5000,2000,2000,1,1
Ranchi,Ranchi,General Ophthalmology,6,3000,2000,2000,1,1
Ranchi,Ranchi,Orthopaedics,6,3000,2000,2000,1,1
Rewa,Rewa-Cityinventory,General Physician,1,3135,2090,2090,1,1
Rewa,Rewa-Cityinventory,General Physician,6,3135,2090,2090,1,1
Rewari,Rewari-Cityinventory,General Physician,1,3000,2000,2000,1,1
Rewari,Rewari-Cityinventory,General Physician,6,3000,2000,2000,1,1
Rohtak,Rohtak-Cityinventory,General Dentistry,1,3000,2000,2000,1,1
Rohtak,Rohtak-Cityinventory,General Dentistry,6,3000,2000,2000,1,1
Rohtak,Rohtak-Cityinventory,General Psychiatry,1,3135,2090,2090,1,1
Rohtak,Rohtak-Cityinventory,General Psychiatry,6,3135,2090,2090,1,1
Rohtak,Rohtak-Cityinventory,Orthopaedics,1,3000,2000,2000,1,1
Rohtak,Rohtak-Cityinventory,Orthopaedics,6,3000,2000,2000,1,1
Rourkela,Rourkela-Cityinventory,General Dermatology,1,3135,2090,2090,1,1
Rourkela,Rourkela-Cityinventory,General Dermatology,6,3135,2090,2090,1,1
Rourkela,Rourkela-Cityinventory,General Physician,1,3135,2090,2090,1,1
Rourkela,Rourkela-Cityinventory,General Physician,6,3135,2090,2090,1,1
Saharanpur,Saharanpur-Cityinventory,General Physician,1,3000,2000,2000,1,1
Saharanpur,Saharanpur-Cityinventory,General Physician,6,3000,2000,2000,1,1
Saharanpur,Saharanpur-Cityinventory,General Dentistry,1,3000,2000,2000,1,1
Saharanpur,Saharanpur-Cityinventory,General Dentistry,6,3000,2000,2000,1,1
Salem,Salem-Cityinventory,General Dermatology,1,3135,2090,2090,1,1
Salem,Salem-Cityinventory,General Dermatology,6,3135,2090,2090,1,1
Salem,Salem-Cityinventory,Sexologist,1,3000,2000,2000,1,1
Salem,Salem-Cityinventory,Sexologist,6,3000,2000,2000,1,1
Salem,Salem-Cityinventory,Gastroenterologist,1,5225,2090,2090,1,1
Salem,Salem-Cityinventory,Gastroenterologist,6,3135,2090,2090,1,1
Salem,Salem-Cityinventory,General Physician,1,3135,2090,2090,1,1
Salem,Salem-Cityinventory,General Physician,6,3135,2090,2090,1,1
Salem,Salem-Cityinventory,General Dentistry,1,3135,2090,2090,1,1
Salem,Salem-Cityinventory,General Dentistry,6,3135,2090,2090,1,1
Salem,Salem-Cityinventory,General Psychiatry,1,3135,2090,2090,1,1
Salem,Salem-Cityinventory,General Psychiatry,6,3135,2090,2090,1,1
Salem,Salem-Cityinventory,General Gynecology,1,9405,2090,2090,1,1
Salem,Salem-Cityinventory,General Gynecology,6,5225,2090,2090,1,1
Salem,Salem-Cityinventory,Orthopaedics,1,3135,2090,2090,1,1
Salem,Salem-Cityinventory,Orthopaedics,6,3135,2090,2090,1,1
Salem,Salem,General Physician,6,3135,2090,2090,1,1
Sangrur,Sangrur-Cityinventory,General Physician,1,3000,2000,2000,1,1
Sangrur,Sangrur-Cityinventory,General Physician,6,3000,2000,2000,1,1
Satara,Satara-Cityinventory,General Dermatology,1,3000,2000,2000,1,1
Satara,Satara-Cityinventory,General Dermatology,6,3000,2000,2000,1,1
Satna,Satna-Cityinventory,General Physician,1,3000,2000,2000,1,1
Satna,Satna-Cityinventory,General Physician,6,3000,2000,2000,1,1
Satna,Satna-Cityinventory,General Dentistry,1,3000,2000,2000,1,1
Satna,Satna-Cityinventory,General Dentistry,6,3000,2000,2000,1,1
Shimoga,Shimoga-Cityinventory,General Physician,1,3000,2000,2000,1,1
Shimoga,Shimoga-Cityinventory,General Physician,6,3000,2000,2000,1,1
Shimoga,Shimoga-Cityinventory,General Gynecology,1,3000,2000,2000,1,1
Shimoga,Shimoga-Cityinventory,General Gynecology,6,3000,2000,2000,1,1
Sikar,Sikar-Cityinventory,General Physician,1,3135,2090,2090,1,1
Sikar,Sikar-Cityinventory,General Physician,6,3135,2090,2090,1,1
Siliguri,Siliguri-Cityinventory,General Dermatology,1,3135,2090,2090,1,1
Siliguri,Siliguri-Cityinventory,General Dermatology,6,3135,2090,2090,1,1
Siliguri,Siliguri-Cityinventory,Gastroenterologist,1,3135,2090,2090,1,1
Siliguri,Siliguri-Cityinventory,Gastroenterologist,6,3135,2090,2090,1,1
Siliguri,Siliguri-Cityinventory,General Physician,1,3135,2090,2090,1,1
Siliguri,Siliguri-Cityinventory,General Physician,6,3135,2090,2090,1,1
Siliguri,Siliguri-Cityinventory,General Dentistry,1,3135,2090,2090,1,1
Siliguri,Siliguri-Cityinventory,General Dentistry,6,3135,2090,2090,1,1
Siliguri,Siliguri-Cityinventory,General Gynecology,1,3135,2090,2090,1,1
Siliguri,Siliguri-Cityinventory,General Gynecology,6,3135,2090,2090,1,1
Solapur,Solapur-Cityinventory,General Dermatology,1,3135,2090,2090,1,1
Solapur,Solapur-Cityinventory,General Dermatology,6,3135,2090,2090,1,1
Solapur,Solapur-Cityinventory,Sexologist,1,3135,2090,2090,1,1
Solapur,Solapur-Cityinventory,Sexologist,6,3135,2090,2090,1,1
Solapur,Solapur-Cityinventory,Gastroenterologist,1,3135,2090,2090,1,1
Solapur,Solapur-Cityinventory,Gastroenterologist,6,3135,2090,2090,1,1
Solapur,Solapur-Cityinventory,General Physician,1,3135,2090,2090,1,1
Solapur,Solapur-Cityinventory,General Physician,6,3135,2090,2090,1,1
Solapur,Solapur-Cityinventory,ENT,1,3135,2090,2090,1,1
Solapur,Solapur-Cityinventory,ENT,6,3135,2090,2090,1,1
Solapur,Solapur-Cityinventory,General Dentistry,1,3135,2090,2090,1,1
Solapur,Solapur-Cityinventory,General Dentistry,6,3135,2090,2090,1,1
Solapur,Solapur-Cityinventory,General Psychiatry,1,3000,2000,2000,1,1
Solapur,Solapur-Cityinventory,General Psychiatry,6,3000,2000,2000,1,1
Solapur,Solapur-Cityinventory,General Gynecology,1,5225,2090,2090,1,1
Solapur,Solapur-Cityinventory,General Gynecology,6,3135,2090,2090,1,1
Solapur,Solapur-Cityinventory,Orthopaedics,1,3135,2090,2090,1,1
Solapur,Solapur-Cityinventory,Orthopaedics,6,3135,2090,2090,1,1
Sonipat,Sonipat-Cityinventory,General Dermatology,1,3135,2090,2090,1,1
Sonipat,Sonipat-Cityinventory,General Dermatology,6,3135,2090,2090,1,1
Sonipat,Sonipat-Cityinventory,Sexologist,1,3000,2000,2000,1,1
Sonipat,Sonipat-Cityinventory,Sexologist,6,3000,2000,2000,1,1
Sonipat,Sonipat-Cityinventory,General Physician,1,3135,2090,2090,1,1
Sonipat,Sonipat-Cityinventory,General Physician,6,3135,2090,2090,1,1
Sonipat,Sonipat-Cityinventory,ENT,1,3000,2000,2000,1,1
Sonipat,Sonipat-Cityinventory,ENT,6,3000,2000,2000,1,1
Sonipat,Sonipat-Cityinventory,General Dentistry,1,3000,2000,2000,1,1
Sonipat,Sonipat-Cityinventory,General Dentistry,6,3000,2000,2000,1,1
